"dem,vote,musician,better,vs";"hillary.clinton,bernie.sanders,squad,support,race"; 0.875
"dem,support,musician,better,vote";"hillary.clinton,bernie.sanders,squad,race,vs"; 0.875
"dem,support,vs,musician,vote";"hillary.clinton,bernie.sanders,squad,race,better"; 0.875
"dem,support,musician,better,vs";"hillary.clinton,bernie.sanders,squad,race,vote"; 0.875
"dem,squad,vs,better,vote";"hillary.clinton,bernie.sanders,musician,support,race"; 0.875
"dem,squad,support,better,vote";"hillary.clinton,bernie.sanders,musician,race,vs"; 0.875
"dem,squad,support,vs,vote";"hillary.clinton,bernie.sanders,musician,race,better"; 0.875
"dem,squad,support,better,vs";"hillary.clinton,bernie.sanders,musician,race,vote"; 0.875
"dem,squad,musician,better,vote";"hillary.clinton,bernie.sanders,support,race,vs"; 0.875
"dem,squad,vs,musician,vote";"hillary.clinton,bernie.sanders,support,race,better"; 0.875
"dem,squad,musician,better,vs";"hillary.clinton,bernie.sanders,support,race,vote"; 0.875
"dem,squad,support,musician,vote";"hillary.clinton,bernie.sanders,race,vs,better"; 0.875
"dem,squad,support,musician,better";"hillary.clinton,bernie.sanders,race,vs,vote"; 0.875
"dem,squad,support,musician,vs";"hillary.clinton,bernie.sanders,race,better,vote"; 0.875
"bernie.sanders,dem,vs,better,vote";"hillary.clinton,squad,musician,support,race"; 0.875
"bernie.sanders,dem,support,better,vote";"hillary.clinton,squad,musician,race,vs"; 0.875
"bernie.sanders,dem,support,vs,vote";"hillary.clinton,squad,musician,race,better"; 0.875
"bernie.sanders,dem,support,better,vs";"hillary.clinton,squad,musician,race,vote"; 0.875
"bernie.sanders,dem,musician,better,vote";"hillary.clinton,squad,support,race,vs"; 0.875
"bernie.sanders,dem,vs,musician,vote";"hillary.clinton,squad,support,race,better"; 0.875
"bernie.sanders,dem,musician,better,vs";"hillary.clinton,squad,support,race,vote"; 0.875
"bernie.sanders,dem,support,musician,vote";"hillary.clinton,squad,race,vs,better"; 0.875
"bernie.sanders,dem,support,musician,better";"hillary.clinton,squad,race,vs,vote"; 0.875
"bernie.sanders,dem,support,musician,vs";"hillary.clinton,squad,race,better,vote"; 0.875
"bernie.sanders,dem,squad,better,vote";"hillary.clinton,musician,support,race,vs"; 0.875
"bernie.sanders,dem,squad,vote,vs";"hillary.clinton,musician,support,race,better"; 0.875
"bernie.sanders,dem,squad,better,vs";"hillary.clinton,musician,support,race,vote"; 0.875
"bernie.sanders,dem,squad,support,vote";"hillary.clinton,musician,race,vs,better"; 0.875
"bernie.sanders,dem,squad,support,better";"hillary.clinton,musician,race,vs,vote"; 0.875
"bernie.sanders,dem,squad,support,vs";"hillary.clinton,musician,race,better,vote"; 0.875
